latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
28.396021265132347,84.55271845508341,2021-03-28,0,3.21,63.86,1.74,0.01,4140.0,0.278
28.19411,81.92928,2024-04-14,1,30.97,25.08,1.31,0.04,507.0,3.36
27.00499,86.57775,2019-03-22,1,22.16,29.86,2.78,0.07,1365.0,1.873
28.90477,81.10786,2016-04-11,1,25.33,25.28,1.85,0.0,756.0,2.414
30.373880522516465,88.52210705005974,2014-04-10,0,-3.33,26.51,5.52,0.0,4833.0,0.351
28.50102,81.70057,2024-04-15,1,23.48,37.72,1.93,0.0,660.0,1.801
27.44053,84.61201,2023-04-16,1,31.39,26.92,1.86,0.0,546.0,3.357
29.21996,80.79733,2016-04-30,1,28.71,14.68,1.27,0.0,1683.0,3.361
27.77005297768424,89.23416977313511,2016-03-29,0,-1.47,64.56,2.79,0.89,4952.0,0.194
27.74674789496241,80.3911813137878,2016-04-24,0,32.22,8.13,3.56,0.0,147.0,4.423
27.38395,84.81067,2025-04-03,1,24.66,19.48,1.72,0.0,363.0,2.499
29.403359583076583,84.35959861300118,2021-03-25,0,-8.45,61.31,3.62,0.22,5303.0,0.125
27.71695228305658,88.73575691694906,2025-04-26,0,8.04,59.86,1.82,1.4,3945.0,0.432
27.966417849133563,87.16111176070267,2019-04-29,0,-0.8,68.92,2.48,0.82,5443.0,0.179
26.394162760927617,86.1440934760632,2024-03-16,0,25.75,26.58,2.56,0.01,69.0,2.432
27.56561051540869,81.07145611312113,2024-04-09,0,30.69,13.7,1.73,0.0,121.0,3.809
27.09859248197629,81.84236223635052,2016-04-14,0,32.95,14.96,3.23,0.0,105.0,4.266
30.473089399003364,83.10732029111206,2023-02-07,0,-15.96,80.37,4.09,0.0,5630.0,0.035
27.7228,84.62274,2021-03-22,1,27.26,21.57,2.0,0.0,743.0,2.839
29.08334,80.61056,2016-04-27,1,28.08,13.16,1.79,0.0,1514.0,3.298
29.50267,80.62566,2016-04-28,1,21.72,17.27,2.17,0.0,2149.0,2.15
27.419,85.66409,2023-04-09,1,21.41,31.31,1.99,0.0,1271.0,1.752
27.367349183174955,83.11381805039383,2025-04-01,0,28.71,11.42,2.54,0.0,87.0,3.489
28.83702,82.39607,2021-03-02,1,3.68,35.46,1.67,0.0,984.0,0.513
29.30009,80.94696,2014-05-14,1,13.94,51.62,1.95,0.0,1600.0,0.77
29.44593,81.21142,2024-01-25,1,0.92,54.22,1.59,0.0,2263.0,0.299
27.76482,85.0878,2022-04-15,1,17.8,37.9,1.76,0.18,1138.0,1.266
27.546086815751604,88.75268594637178,2024-12-24,0,1.28,70.13,0.96,0.0,4026.0,0.2
26.615286932699203,85.96056976140375,2024-04-05,0,29.41,28.2,2.77,0.0,68.0,2.945
29.496046309197343,83.8255506791841,2016-04-09,0,-6.59,67.67,4.26,0.0,5017.0,0.121
27.92153,83.98051,2023-04-17,1,24.72,35.3,2.06,0.0,757.0,2.016
27.78398,83.42673,2024-04-28,1,26.44,23.69,3.22,0.01,770.0,2.633
28.958753736584217,82.90897628806279,2018-01-19,0,-6.46,27.98,2.08,0.0,2864.0,0.271
29.43289,80.51257,2022-04-23,1,19.8,30.85,2.08,0.0,1447.0,1.597
29.54427810567289,85.85299042744685,2019-05-09,0,-1.11,53.63,4.08,0.0,5203.0,0.261
28.16624,84.6983,2016-04-26,1,20.03,15.58,1.82,0.0,1088.0,1.978
29.210721521682743,89.41639432509538,2017-04-11,0,0.19,21.28,2.93,0.0,4885.0,0.488
30.38044331426705,84.82896070478384,2021-03-22,0,-8.46,56.4,3.37,0.0,5625.0,0.141
29.07471,80.25987,2016-04-26,1,31.06,11.51,2.77,0.0,749.0,3.989
28.80436,80.1908,2014-04-21,1,27.31,28.31,2.51,0.0,180.0,2.603
28.68757956638357,87.72311463969189,2021-02-28,0,-4.89,51.22,3.51,2.08,4834.0,0.207
29.17384300041006,86.35844994403129,2019-05-14,0,0.16,58.76,2.9,0.26,5754.0,0.255
27.984391233992728,88.49160074975002,2024-04-11,0,-3.74,76.01,2.76,2.48,5284.0,0.111
27.15852959882604,83.48718505897743,2016-04-13,0,32.62,14.83,5.03,0.0,103.0,4.194
28.13223,81.96618,2023-04-22,1,28.43,34.38,2.14,0.05,780.0,2.543
27.63965,83.93616,2019-03-22,1,25.73,32.1,2.69,0.03,304.0,2.246
27.72865,82.52129,2018-03-19,1,27.27,14.62,1.49,0.0,586.0,3.093
27.94385,82.39852,2021-04-11,1,25.62,11.74,2.44,0.0,536.0,2.901
26.696,87.87486,2021-04-06,1,27.87,24.21,1.63,0.0,255.0,2.843
28.15332,83.22159,2021-04-06,1,23.65,15.78,1.85,0.0,1341.0,2.461
29.280199216682856,81.12279848253387,2018-04-24,0,13.72,36.95,1.95,0.09,1465.0,0.99
27.80611387259226,80.60688200885339,2025-02-22,0,20.58,44.76,2.01,0.0,147.0,1.339
28.99947,80.82736,2021-04-25,1,25.22,32.31,1.2,0.0,1568.0,2.173
30.1211851519716,84.64566324221789,2016-01-18,0,-17.74,65.51,3.57,0.0,5463.0,0.052
28.9159,80.1791,2021-03-17,1,25.55,22.77,2.65,0.0,215.0,2.528
29.2726,82.49811,2021-03-18,1,-3.81,69.78,1.85,0.08,4246.0,0.139
27.277516586344472,82.5541691303208,2023-04-18,0,32.73,26.77,2.64,0.0,94.0,3.628
29.0521,80.5388,2023-04-18,1,,,,,1158.0,
27.9671,84.96886,2018-03-27,1,16.18,24.69,1.96,0.0,1369.0,1.385
28.08766,82.03616,2019-04-26,1,33.1,29.65,2.08,0.01,581.0,3.559
27.34752,84.55705,2020-04-09,1,27.66,34.09,2.2,0.0,341.0,2.442
28.11662,81.92583,2023-02-08,1,17.62,53.81,1.63,0.0,262.0,0.931
27.771,83.22076,2024-04-23,1,24.89,27.75,3.21,0.0,447.0,2.274
27.13254,84.78015,2016-04-24,1,32.76,11.57,3.9,0.01,94.0,4.389
28.57846,84.73711,2017-04-18,1,3.73,64.24,1.71,0.01,3865.0,0.285
27.19263032886688,86.93578944385312,2021-04-26,0,25.85,23.8,2.37,0.08,2005.0,2.539
29.08878,82.74637,2013-11-27,1,6.89,39.44,1.13,0.0,4077.0,0.602
28.49195,83.40674,2021-04-09,1,8.86,31.63,2.1,0.0,1883.0,0.778
28.90554,81.45383,2019-05-09,1,27.02,20.5,1.91,0.0,872.0,2.838
28.94735,80.99807,2021-04-02,1,19.73,10.47,1.72,0.0,522.0,2.059
26.4236073727938,80.84258649396844,2021-04-12,0,31.68,12.05,2.32,0.0,120.0,4.107
27.45909,84.39927,2021-04-01,1,26.01,17.17,1.77,3.58,242.0,2.786
27.02804,86.04242,2014-04-11,1,25.94,15.44,1.69,0.0,376.0,2.832
28.28629982547492,85.68058379278078,2016-04-25,0,-3.62,50.15,3.18,0.0,5216.0,0.233
28.67427,82.00336,2014-05-11,1,27.96,25.73,2.26,0.01,961.0,2.801
27.68861425619485,84.92234814816621,2023-04-15,0,27.76,31.05,1.72,0.0,2318.0,2.57
27.87851,83.16579,2024-05-03,1,25.71,15.05,2.11,0.0,1454.0,2.807
27.71992,84.7552,2023-03-28,1,22.3,36.24,1.78,0.48,877.0,1.717
27.73744,82.92916,2018-04-15,1,29.49,28.74,1.66,0.0,202.0,2.936
27.93557190652936,83.5302187356737,2016-04-08,0,23.24,30.24,2.43,0.0,442.0,1.988
26.71134,87.89939,2024-05-02,1,31.04,14.86,3.58,0.02,264.0,3.834
27.63627,83.71584,2017-04-09,1,28.53,20.72,3.1,0.14,489.0,3.09
27.6128333518348,80.78031255862895,2020-10-30,0,24.01,37.04,1.65,0.0,139.0,1.88
27.68014687868849,84.15411550193141,2014-03-28,0,28.53,31.98,2.54,0.0,235.0,2.652
28.37828,81.51676,2017-04-15,1,32.28,19.15,1.6,0.01,810.0,3.905
27.71768,82.76009,2024-04-06,1,30.58,20.34,3.5,0.0,196.0,3.494
28.44719947205094,86.93378529396149,2016-04-27,0,,,,,4921.0,
27.65091,82.95037,2019-04-18,1,27.82,40.13,2.36,0.15,123.0,2.239
27.31116,85.46049,2018-03-26,1,20.17,30.24,1.78,0.21,428.0,1.648
28.958081534666395,85.14276695810307,2016-04-07,0,-4.89,69.29,3.94,0.0,5248.0,0.13
30.37026635572716,87.35069100459009,2018-03-18,0,-9.83,37.03,3.54,0.17,5388.0,0.182
28.84702,80.21473,2014-04-30,1,32.79,19.3,2.15,0.0,198.0,4.012
29.31643495321449,87.36722452086269,2024-05-06,0,1.72,51.47,1.96,0.6,4477.0,0.336
27.47284756237984,81.13224181952467,2024-04-19,0,34.11,21.23,3.98,0.0,121.0,4.216
28.49047,81.92094,2016-04-12,1,23.65,28.47,2.51,0.0,1828.0,2.09
29.27,82.49622,2021-12-20,1,-11.09,47.67,1.98,0.0,4192.0,0.137
30.022146166843072,81.33571111851674,2014-05-01,0,1.8,76.12,2.01,3.08,5382.0,0.166
28.80136,82.13645,2023-11-03,1,10.38,73.14,1.14,0.0,1391.0,0.338
27.767799095857413,84.27664929895485,2022-04-24,0,23.72,33.44,1.83,0.0,715.0,1.953
26.97212,87.5394,2018-03-07,1,19.26,26.92,1.7,0.0,1086.0,1.632
28.7139,81.65989,2023-05-21,1,26.84,34.96,1.87,0.4,1559.0,2.297
27.88915,82.80535,2019-04-25,1,28.5,41.25,2.16,0.24,393.0,2.286
27.645240626765688,86.89545683230176,2014-03-30,0,11.17,41.03,2.86,0.0,4632.0,0.783
29.356813976947457,89.02224213823955,2025-04-05,0,-1.76,36.41,2.0,0.0,3823.0,0.341
26.82619,87.03914,2023-03-13,1,21.17,43.95,1.67,0.93,256.0,1.409
27.81878,84.58485,2014-03-14,1,17.92,40.54,1.9,0.0,1478.0,1.221
28.28413231947544,81.1388998258737,2018-03-24,0,26.7,26.1,1.54,0.0,140.0,2.589
27.740848035542182,80.50562294405124,2024-04-26,0,34.54,15.34,3.37,0.0,147.0,4.64
26.648333462442626,81.66667179162462,2015-01-22,0,16.64,44.01,1.08,0.22,110.0,1.06
30.26631500247792,88.77338210611391,2020-04-09,0,-6.37,52.35,3.09,0.0,5299.0,0.181
29.08462589498234,87.09994206264415,2014-04-09,0,-2.6,43.25,4.32,0.09,5234.0,0.286
28.81802,80.13426,2024-02-25,1,16.47,27.79,1.82,0.0,186.0,1.353
27.49762,83.97955,2014-04-09,1,27.92,27.82,2.07,0.13,238.0,2.716
27.29979537520068,83.58045035548339,2020-11-13,0,23.29,49.06,1.35,0.0,114.0,1.456
28.79821459287488,86.63595535310255,2014-04-23,0,-1.85,43.09,4.76,0.0,4908.0,0.303
28.937895554993027,80.64775811754403,2018-04-22,0,25.11,26.44,1.47,0.0,996.0,2.346
28.408799057778,80.75149996626544,2025-04-26,0,32.09,17.62,2.09,0.0,175.0,3.937
27.63135,85.69979,2016-04-11,1,25.67,23.73,2.85,0.0,1030.0,2.514
30.35171361563016,87.12400198981811,2017-04-10,0,-7.59,44.35,6.76,0.0,5229.0,0.192
29.4245638670081,85.76479006118132,2024-04-12,0,-4.95,54.62,3.09,0.39,4920.0,0.192
29.580657806622,88.1777062931281,2023-01-16,0,-10.34,28.85,4.87,0.0,4501.0,0.198
29.977572436782943,88.4585705680918,2016-04-14,0,-3.85,40.79,3.84,0.01,5483.0,0.272
28.82508809620506,80.59390449354727,2020-04-09,0,22.32,45.22,1.15,0.23,207.0,1.477
27.24233,85.00462,2016-02-27,1,23.97,26.47,1.25,0.01,257.0,2.19
27.73599,84.69115,2021-04-14,1,28.58,19.39,1.49,0.18,1263.0,3.151
28.445967050449266,86.8272920735106,2016-03-16,0,-9.17,39.05,4.16,0.96,5097.0,0.186
27.75725,83.00735,2023-04-13,1,24.16,31.82,2.42,0.0,242.0,2.054
27.41926795803187,81.79657541263902,2021-03-22,0,28.91,17.14,2.16,0.0,119.0,3.302
27.89947,85.13113,2022-04-15,1,17.8,37.9,1.76,0.18,682.0,1.266
26.82895,87.63509,2014-04-22,1,25.36,21.17,2.03,0.0,1017.0,2.551
28.50237,82.06168,2014-04-25,1,25.73,31.45,2.09,0.04,859.0,2.268
29.6232,80.5129,2016-04-18,1,22.31,37.68,1.71,1.57,1401.0,1.679
27.12906084073477,80.19317047517701,2021-05-03,0,32.44,24.98,2.08,0.31,140.0,3.657
28.03617,82.67371,2021-04-03,1,22.0,8.93,2.63,0.0,1141.0,2.408
28.65732,82.69337,2016-04-27,1,19.98,21.63,2.37,0.0,1886.0,1.83
28.7396,81.16064,2014-05-11,1,33.69,19.98,2.51,0.02,1136.0,4.184
27.22303,85.87144,2020-04-09,1,28.0,34.75,2.39,0.38,766.0,2.466
28.01407,81.83228,2019-04-23,1,28.79,40.8,2.03,0.47,237.0,2.343
28.22426,81.8174,2015-05-24,1,35.32,23.39,1.96,0.38,361.0,4.384
27.08668,84.82793,2021-04-13,1,31.4,15.51,2.42,0.0,91.0,3.883
28.41887,81.35516,2025-03-28,1,28.65,20.57,2.6,0.0,180.0,3.118
28.10077,82.0042,2024-04-15,1,30.36,27.26,2.78,0.0,671.0,3.151
27.82224244965261,88.3902427195281,2016-03-29,0,-2.71,64.14,2.8,1.57,5047.0,0.179
29.84014487327252,81.46906198115158,2019-05-07,0,1.41,49.39,2.69,0.0,4734.0,0.342
28.4603,81.94172,2022-04-27,1,26.35,27.56,1.86,0.04,728.0,2.486
27.911212666108405,83.93132309687445,2023-03-29,0,18.95,40.31,1.85,0.0,948.0,1.308
30.062773302450697,82.9631592234174,2019-03-22,0,-15.05,90.79,3.72,0.17,4653.0,0.017
30.149462157262253,83.00241557259149,2023-04-13,0,-3.47,73.94,2.21,0.0,4760.0,0.123
28.59678846622135,83.12084503569027,2016-04-07,0,9.18,50.53,1.88,0.12,4580.0,0.575
28.115092162120504,84.0521101713767,2022-04-21,0,21.76,58.44,1.49,1.27,723.0,1.083
29.3044421024276,81.7879387954526,2021-03-27,0,9.52,36.61,1.88,0.0,2075.0,0.754
27.20288,85.07663,2023-03-13,1,25.41,38.04,1.64,0.08,197.0,2.011
29.06103427911444,88.22104707198251,2024-05-05,0,4.79,37.85,2.73,0.09,4888.0,0.534
30.28929707515444,81.31263280461408,2024-04-07,0,-6.49,54.21,4.11,0.0,5650.0,0.172
26.3215065541504,87.11561006258576,2017-04-12,0,28.83,18.84,1.94,0.0,66.0,3.219
26.993486789832065,86.8178211020397,2025-03-17,0,22.86,39.29,3.44,0.03,971.0,1.691
27.86696,82.26413,2023-04-27,1,24.99,41.59,1.43,0.21,530.0,1.849
27.6763,82.41819,2016-03-21,1,28.8,17.81,5.29,0.0,181.0,3.254
28.3512,81.59397,2019-04-26,1,26.53,36.75,2.01,0.05,772.0,2.194
30.367954421877773,82.20410379885584,2024-04-08,0,-9.03,62.82,5.03,0.0,5412.0,0.115
26.528722434815585,87.30086365363968,2021-03-24,0,29.86,21.29,5.02,0.02,85.0,3.313
27.03214121091136,81.06430788687734,2021-04-01,0,28.0,5.96,3.94,0.0,124.0,3.555
27.11971,86.33995,2024-04-07,1,27.05,27.62,3.05,0.0,1547.0,2.588
27.456,84.65367,2016-04-12,1,31.05,17.9,3.48,0.0,553.0,3.699
27.72227,86.12998,2014-05-13,1,18.34,42.73,2.2,0.25,1423.0,1.208
27.38054,84.78788,2016-04-30,1,30.31,11.27,2.72,0.0,358.0,3.832
26.800333881644683,88.37108236562378,2014-03-30,0,22.38,28.22,2.19,0.05,192.0,1.942
29.554462476947982,84.2880320265995,2014-05-12,0,-0.86,61.64,3.92,0.46,4549.0,0.22
27.93647,85.63439,2016-04-27,1,12.25,23.83,2.17,0.0,1332.0,1.086
28.89765,80.17178,2015-05-26,1,35.65,17.7,2.07,0.81,211.0,4.796
27.34391,85.40582,2016-03-18,1,19.17,33.16,1.84,0.0,415.0,1.484
29.12358,82.49007,2016-04-30,1,9.35,34.21,1.84,0.0,3190.0,0.773
27.93464293996402,84.92390384198428,2016-03-26,0,18.04,25.38,1.62,0.0,936.0,1.544
27.57612,83.13459,2024-11-30,1,19.77,60.1,1.1,0.0,106.0,0.92
27.95794,85.18513,2021-04-12,1,17.44,18.29,1.89,0.0,1318.0,1.628
28.35727,82.80078,2016-04-29,1,19.84,20.83,2.41,0.0,1135.0,1.833
28.44954437188652,86.82714119765846,2017-04-12,0,-5.57,38.01,2.86,0.0,5242.0,0.25
27.96821,82.04456,2019-04-26,1,33.1,29.65,2.08,0.01,295.0,3.559
27.33977,86.11652,2023-03-29,1,12.03,41.97,1.92,0.0,1463.0,0.816
28.104454911014106,82.45188193719044,2014-03-29,0,25.3,36.56,4.03,0.0,757.0,2.046
29.317460370320983,84.55617759054421,2016-04-11,0,-2.67,66.48,4.04,0.0,5028.0,0.168
26.40985233778528,86.166246424115,2019-05-11,0,34.15,30.41,2.82,0.0,63.0,3.733
29.08971616976576,81.0866065885566,2019-05-06,0,24.84,22.56,1.95,0.0,667.0,2.43
28.5721886181249,82.76735286944884,2019-05-06,0,18.83,30.79,2.96,0.0,2915.0,1.505
28.810374805294323,84.7906361146453,2014-03-29,0,-5.17,63.07,3.81,0.0,4668.0,0.154
26.75576,86.46585,2024-01-30,1,13.73,47.93,1.36,0.04,133.0,0.818
28.64948,81.57404,2016-04-30,1,27.16,14.29,1.99,0.0,1528.0,3.085
28.75605,81.07884,2022-04-24,1,24.3,22.61,1.73,0.0,535.0,2.351
26.813015971647644,88.15209800929671,2023-04-13,0,21.14,39.74,1.44,0.0,1008.0,1.512
27.22565,85.0667,2016-04-08,1,32.87,20.71,3.22,0.0,221.0,3.959
28.0736,82.08361,2023-04-19,1,31.73,31.04,2.66,0.01,939.0,3.229
27.92931,84.88479,2016-04-09,1,18.53,29.67,2.14,0.0,831.0,1.501
29.15845,80.69781,2024-04-05,1,25.66,24.03,1.56,0.0,1721.0,2.503
29.37085,80.77207,2014-05-22,1,23.62,30.35,2.11,0.0,919.0,2.031
29.336838660071948,80.63415618650507,2022-04-26,0,21.14,31.49,2.15,0.02,1405.0,1.719
30.36729817323767,82.9322901179466,2024-01-14,0,-14.26,49.37,2.79,0.0,4662.0,0.103
29.63467441957887,87.6970928131379,2022-12-06,0,-7.94,33.86,2.85,0.0,4692.0,0.222
27.99563,81.8227,2024-04-07,1,28.48,21.96,2.56,0.0,296.0,3.033
28.24824,84.20909,2025-04-04,1,21.83,17.74,2.08,0.0,925.0,2.152
28.29975,81.84545,2024-04-09,1,22.63,20.71,1.71,0.0,477.0,2.178
28.81857,80.84537,2016-04-24,1,25.74,14.52,1.96,0.0,609.0,2.829
28.60051,81.94968,2018-05-04,1,22.96,60.57,1.45,0.64,1386.0,1.105
28.856444683793423,84.19225574278488,2021-04-10,0,-8.56,63.08,2.59,0.08,5925.0,0.118
27.12748159046251,83.23194588339987,2025-03-30,0,27.53,8.99,2.5,0.0,105.0,3.347
26.45553222303192,81.74319987660525,2025-03-05,0,21.0,24.38,4.11,0.0,113.0,1.881
28.96424,81.45436,2021-03-14,1,18.12,36.85,1.34,0.0,1408.0,1.313
27.84316,84.8074,2024-03-18,1,13.41,29.06,1.78,0.04,943.0,1.091
27.77444951329404,88.87944481429159,2019-03-23,0,-6.38,65.22,3.15,0.08,5050.0,0.132
29.793302626892554,81.19497426535287,2021-03-23,0,-3.01,72.2,2.11,0.35,4674.0,0.136
30.277782515933083,83.22419861856392,2015-04-06,0,-12.71,90.32,2.48,0.38,4765.0,0.022
30.346788026380853,82.61885665135772,2023-04-23,0,-8.51,69.69,2.43,0.04,4787.0,0.097
27.11509,85.9479,2016-03-24,1,25.53,14.49,1.66,0.0,522.0,2.795
29.286456292088992,86.32436013168208,2016-04-25,0,-3.36,41.54,5.64,0.0,5449.0,0.279
29.05451659761531,85.47929540724543,2023-04-08,0,-4.89,62.48,2.87,0.0,4702.0,0.159
28.46976,81.43189,2021-04-13,1,30.55,17.74,2.49,0.0,298.0,3.602
28.959130638206663,80.65290114324335,2016-04-29,0,28.78,14.29,1.83,0.0,922.0,3.39
28.89102,80.19952,2025-03-27,1,28.3,24.81,2.71,0.0,206.0,2.892
27.55565,85.3375,2024-04-30,1,26.64,22.96,2.9,0.0,1780.0,2.689
30.00498,80.72701,2021-03-28,1,4.79,61.24,1.82,0.0,1955.0,0.333
28.004460725354573,82.67501830437475,2018-02-26,0,19.8,37.53,2.21,0.0,1547.0,1.443
29.1953,80.34322,2024-04-28,1,27.98,23.65,1.61,0.01,1471.0,2.883
27.90772,82.9526,2024-04-09,1,21.18,24.24,2.44,0.0,844.0,1.905
27.667284828133774,84.78608038510788,2021-04-22,0,24.56,48.32,1.8,10.72,1234.0,1.595
26.93998,87.58685,2021-04-06,1,22.88,21.52,1.74,0.0,1205.0,2.189
27.55113,84.56651,2020-03-31,1,25.29,37.53,1.65,0.14,198.0,2.013
26.301707374938395,84.8536001134145,2023-02-24,0,22.08,33.01,2.05,0.0,63.0,1.78
29.03599749907648,80.49559659946331,2018-04-27,0,26.88,38.51,1.18,0.71,957.0,2.177
26.92625,86.02531,2014-03-18,1,23.61,44.58,1.77,0.01,185.0,1.615
29.13124,81.05968,2021-03-16,1,19.37,29.83,1.58,0.02,843.0,1.578
29.087594233409,85.92786961214196,2016-04-08,0,-3.82,56.83,4.69,0.0,4554.0,0.199
27.083524927891283,82.87736879854012,2016-04-12,0,33.16,16.46,5.33,0.0,88.0,4.24
29.69801,81.66412,2021-04-03,1,5.6,21.48,2.11,0.0,2645.0,0.714
29.11039754954489,84.46676108937513,2018-03-26,0,-8.32,62.93,3.01,0.06,4979.0,0.121
29.38234,80.57394,2021-04-27,1,20.46,33.8,2.01,0.0,1759.0,1.593
29.19666754519685,80.61326729552505,2019-05-23,0,30.61,24.99,1.46,0.15,2306.0,3.296
28.77207,81.1552,2024-05-05,1,26.97,22.4,1.91,0.0,811.0,2.762
28.137096342082643,89.33583036863467,2014-04-01,0,-3.3,54.98,3.31,0.11,4472.0,0.216
28.09455,83.21995,2024-04-29,1,26.53,22.05,3.49,0.0,1017.0,2.703
26.654795611281983,85.86632079080721,2019-05-08,0,34.29,18.79,2.59,0.0,70.0,4.39
27.35231,85.15688,2016-04-15,1,29.8,18.5,1.78,0.0,420.0,3.419
26.93119,86.93913,2021-04-03,1,22.49,17.75,2.2,0.0,857.0,2.24
28.64075,81.3876,2019-04-28,1,32.36,21.19,1.97,0.0,907.0,3.824
29.32259051738929,86.16191711419296,2014-02-08,0,-12.96,50.38,8.1,0.0,4693.0,0.112
28.42228,81.54506,2014-06-06,1,37.44,21.92,1.54,0.04,256.0,5.018
27.13743,84.86881,2022-04-16,1,31.55,18.9,2.85,0.02,98.0,3.759
27.13503,87.21195,2025-04-25,1,24.08,34.68,1.87,0.13,1102.0,1.958
29.15967,82.05754,2017-03-23,1,13.38,48.77,1.92,0.0,2950.0,0.787
29.0568,82.97837,2024-11-23,1,-5.06,67.03,2.0,0.0,4489.0,0.138
28.93358,81.04414,2019-05-17,1,25.53,39.0,1.64,0.41,725.0,1.994
28.668940356796625,84.67450730447649,2014-04-22,0,5.88,52.14,2.03,0.0,4784.0,0.444
26.655526455187005,82.5589675087174,2018-04-19,0,33.74,21.11,3.12,0.0,88.0,4.136
28.27905558182731,82.8293871485225,2014-04-12,0,7.43,50.01,1.9,0.01,1486.0,0.516
29.478038519979748,89.11778815091492,2021-03-28,0,-1.94,53.58,1.74,0.0,4137.0,0.246
26.97187,86.90173,2014-04-21,1,26.28,21.41,2.44,0.0,1164.0,2.686
28.42458,81.55835,2024-04-10,1,28.82,16.23,1.75,0.0,255.0,3.321
29.02411,80.37805,2019-05-12,1,28.61,24.88,1.35,0.03,601.0,2.942
26.51397942946817,80.90774276733856,2019-05-09,0,36.86,15.01,3.87,0.0,121.0,5.292
27.2769,85.59644,2016-04-26,1,25.8,12.65,1.87,0.0,356.0,2.902
29.74956389816656,84.2220766378907,2023-04-08,0,-10.04,76.35,1.64,0.0,4946.0,0.067
26.681228487142,81.88901816571112,2019-04-02,0,28.52,19.09,1.84,0.0,106.0,3.152
28.06215,84.21333,2014-04-15,1,21.79,39.02,1.95,0.0,499.0,1.592
27.12164,85.88786,2021-03-22,1,27.33,19.38,2.48,0.0,557.0,2.93
28.82285,82.34456,2021-04-05,1,7.33,32.31,1.7,0.0,2226.0,0.694
27.50889,83.91174,2014-04-05,1,28.54,32.79,1.52,0.0,393.0,2.621
27.04529,86.44115,2017-04-13,1,26.25,29.62,1.88,0.0,1247.0,2.401
27.32243299841081,88.93917010701578,2016-04-24,0,7.8,55.2,2.07,1.94,4219.0,0.474
27.99134083785713,88.31445562809228,2025-04-05,0,-4.76,64.04,2.65,0.0,5308.0,0.154
28.80626517094478,89.34742410675285,2019-05-09,0,5.56,35.38,3.08,0.27,4670.0,0.586
27.56978,85.00951,2019-03-18,1,20.51,38.4,1.7,1.03,1174.0,1.486
29.16586,80.89291,2024-04-19,1,28.31,24.8,1.82,0.0,1713.0,2.894
26.57062547694177,89.26834376076155,2019-03-14,0,25.61,38.96,1.08,0.0,69.0,2.005
28.09245,82.0666,2019-04-28,1,32.37,21.16,2.18,0.09,747.0,3.828
27.10704,85.7534,2018-03-26,1,27.44,19.74,1.72,0.07,606.0,2.936
27.44913505100973,84.58900126460966,2023-04-13,0,29.56,27.75,1.7,0.0,640.0,2.989
28.49797,81.99774,2021-04-09,1,23.39,15.52,1.79,0.0,1266.0,2.43
29.95288,81.81726,2022-12-26,1,-8.57,85.3,1.83,0.0,2652.0,0.047
29.365162769073013,81.9318934554417,2025-04-06,0,10.83,35.66,1.94,0.0,3529.0,0.835
28.97672,80.71481,2016-04-26,1,28.02,12.47,1.61,0.0,1584.0,3.312
27.82179,84.53626,2021-04-13,1,22.78,23.63,1.87,0.26,951.0,2.117
30.352777222599144,83.00961040973792,2024-04-19,0,-3.1,59.7,4.9,0.0,4748.0,0.196
27.68969,82.54223,2014-04-05,1,28.1,32.71,2.39,0.0,277.0,2.558
28.60923,81.64353,2017-04-16,1,26.3,28.46,1.92,0.0,890.0,2.448
27.94751,82.0757,2024-04-06,1,28.78,26.52,2.52,0.0,458.0,2.906
29.04300960554029,83.98859749954003,2018-04-15,0,-5.64,84.03,1.82,0.95,4314.0,0.064
29.64501,80.68762,2021-04-04,1,16.72,13.0,1.81,0.0,1890.0,1.656
28.20223,82.27483,2024-04-29,1,29.12,21.04,3.5,0.0,1147.0,3.185
30.44166594939336,88.59722966860586,2016-04-09,0,-2.1,27.34,4.97,0.0,4807.0,0.38
29.946091662995105,87.50842650279118,2016-04-07,0,-2.23,39.48,5.58,0.03,4848.0,0.314
27.13419847280629,81.03692743556098,2016-04-13,0,32.17,16.01,4.45,0.0,127.0,4.032
27.35411,84.43087,2014-04-08,1,29.43,33.69,2.43,4.33,303.0,2.723
28.206665026532324,89.34072096016264,2025-03-05,0,-5.61,60.06,3.77,0.18,4701.0,0.161
29.889883605921515,85.6332617082309,2023-11-19,0,-7.62,54.84,3.81,0.0,5331.0,0.156
27.70683,82.45626,2017-04-10,1,27.69,12.7,4.31,0.0,387.0,3.241
28.98221,81.7234,2023-04-11,1,13.43,44.46,1.74,0.0,2124.0,0.856
28.3092,84.81635,2021-01-07,1,-5.22,51.23,1.4,0.0,2948.0,0.202
29.506299435041065,83.69031962276318,2014-04-01,0,-10.05,70.43,3.02,0.0,4942.0,0.084
28.28406744334592,80.68675494045763,2016-04-12,0,30.06,21.56,3.54,0.0,151.0,3.34
28.788437025446203,84.95575511529222,2024-04-01,0,-3.52,60.95,3.29,0.0,5287.0,0.184
26.47233500765432,85.50489179591513,2024-04-15,0,32.9,26.5,2.04,0.34,64.0,3.676
27.53515,84.82361,2021-03-21,1,23.19,29.46,1.87,0.0,594.0,2.005
28.99668,81.85762,2021-04-02,1,10.78,21.15,2.22,0.0,3374.0,1.02
